,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded,payment_method_encoded
218,Female,2,1,1,short-term,automatic transfer,1,117.0883694074336,19.9096393484684,53.32080615773501,47.80463309543357,1,0.010776046005476582,0,0,1
219,Female,2,1,1,short-term,automatic transfer,4,112.3801716439536,19.109113305703268,77.65164636322797,64.94423879162242,1,0.011759389388302156,0,0,1
220,Male,2,1,1,short-term,email,0,112.3445615366288,19.10313617529456,54.84372630516141,45.42897406976425,1,0.009780147236306503,1,0,2
221,Male,2,1,1,short-term,email,4,113.19122441052654,19.24744146761368,58.58687065456588,50.520638606238045,1,0.010405304003691553,1,0,2
222,Female,2,1,1,short-term,email,4,116.35825957251076,19.785552646109974,68.57030195152713,63.278978156522506,1,0.00812678297933078,0,0,2
223,Male,2,1,1,short-term,email,3,121.74088828076484,20.700751699669944,76.96381201935989,64.86733580566852,1,0.01270503953177312,1,0,2
224,Male,2,1,1,short-term,email,0,118.6194048787451,20.169853933924145,62.92541847527352,60.4671807507902,1,0.007603839437434193,1,0,2
225,Male,2,1,1,short-term,email,3,115.33463074710012,19.611082871856613,84.525143387924,80.9172810019448,1,0.008871246972825758,1,0,2
226,Male,2,1,1,short-term,email,1,117.26095736484729,19.93931355266653,67.36549637007008,59.79772722447434,1,0.009333961569992014,1,0,2
227,Female,2,1,1,short-term,automatic transfer,0,113.54792676150342,19.30766858607284,49.9707632565041,42.787037625211326,1,0.011579763771689261,0,0,1
228,Female,2,1,1,short-term,email,5,110.60978386137458,18.80804212092282,57.00458944202023,55.82750498508036,1,0.011667692092652553,0,0,2
229,Male,2,1,1,short-term,automatic transfer,3,117.00877275567817,19.896013329943354,56.70463767616316,45.06310803983726,1,0.009429737398756539,1,0,1
230,Female,2,1,1,short-term,automatic transfer,2,117.43184792710704,19.9679100920627,49.14435856815061,44.681243007663056,1,0.009662849989074662,0,0,1
231,Female,2,1,1,short-term,email,3,117.52498939913444,19.9842660098805,50.51486582852272,52.86985212893238,1,0.009044512794363614,0,0,2
232,Female,2,1,1,short-term,automatic transfer,5,120.82819542661252,20.54568934138575,56.645317411306856,49.34546478944424,1,0.01066795331157181,0,0,1
233,Male,2,1,1,short-term,automatic transfer,0,122.36167772287232,20.80636532885874,68.17479949913812,53.16807869035058,1,0.013942794069096742,1,0,1
234,Female,2,1,1,short-term,email,4,112.71870771184808,19.166664099483206,54.090499244612005,50.38923670578881,1,0.010434073013491684,0,0,2
235,Female,2,1,1,short-term,email,3,111.44103467478958,18.94919045201649,64.22619177554905,53.62293688307172,1,0.010377271753576365,0,0,2
236,Female,2,1,1,short-term,automatic transfer,4,114.75039855426438,19.51182292610933,57.31991862088027,57.63002071288221,1,0.010437702975789359,0,0,1
237,Female,2,1,1,short-term,automatic transfer,4,119.71818852598211,20.35705520560445,65.64709992335713,59.41235026017061,1,0.010368540153038739,0,0,1
238,Male,2,1,1,short-term,email,6,116.26957966291626,19.77046660704925,64.28689468658247,62.56233558515567,1,0.015001265705825802,1,0,2
239,Female,2,1,1,short-term,automatic transfer,2,123.11637594162497,20.9347544747238,81.32817259192184,63.43146141998994,1,0.01054340992863812,0,0,1
240,Female,2,1,1,short-term,automatic transfer,2,119.44992355859632,20.311388304106572,71.6793796624485,59.9017842935511,1,0.011141207220976054,0,0,1
241,Female,2,1,1,short-term,email,2,116.92393398117434,19.88164659660381,49.49769789514326,40.619025226466576,1,0.01033376233146023,0,0,2
242,Male,2,1,0,short-term,automatic transfer,2,117.36329010758428,19.955852110177577,0.0,13.345865598642124,0,0.008724,1,0,1
243,Male,2,1,0,short-term,automatic transfer,1,117.4825645543652,19.977013396990767,0.0,19.2376627832547,0,0.008724,1,0,1
244,Female,2,1,0,short-term,mail,1,129.27178853389046,21.980962345710136,0.0,12.661180098086913,0,0.008724,0,0,0
245,Female,2,1,0,short-term,automatic transfer,3,109.24938976061524,18.57679995319182,0.0,13.865970144658863,0,0.008724,0,0,1
246,Female,2,1,0,short-term,mail,4,108.20100997858236,18.39853665502802,0.0,12.365356770149477,0,0.008724,0,0,0
247,Female,2,1,0,long-term,mail,5,118.48815489004528,20.14775733260503,0.0,14.294868189256167,0,0.008724,0,1,0
248,Male,2,1,0,long-term,mail,2,118.62959286483463,20.17293317767085,0.0,10.741948531870085,1,0.008724,1,1,0
249,Female,45,1,1,short-term,automatic transfer,1,155.0598362735235,26.3590223176926,29.86361963314368,58.22973499154535,0,0.008550042562149092,0,0,1
250,Female,45,1,1,short-term,email,1,150.09602621727922,25.517673396464303,72.42028281232146,100.7574261963012,0,0.007248445490669987,0,0,2
251,Male,45,1,1,short-term,automatic transfer,2,141.83420721216746,24.11403503348922,63.96338405908634,86.25243370748142,0,0.007115737858670284,1,0,1
252,Male,45,1,1,short-term,automatic transfer,3,93.79780928972392,15.945908430653098,92.55436519458132,103.84726587226152,0,0.0067808972305329045,1,0,1
253,Female,45,1,1,short-term,automatic transfer,3,99.96548606691896,16.99357927476409,82.55443027966255,108.6231832790984,0,0.0069175122864262445,0,0,1
254,Female,45,1,1,short-term,automatic transfer,2,123.379431680155,20.974881377071146,74.11006378068663,95.5882291209057,1,0.009389710702428722,0,0,1
255,Male,45,1,1,long-term,automatic transfer,1,116.9309817744368,19.87624787935223,54.79122742094519,74.39341437087813,0,0.006256947698584543,1,1,1
256,Female,45,1,1,long-term,email,2,144.4011026173257,24.546263151174124,29.305498860393207,50.02895981877047,0,0.008063940594684967,0,1,2
257,Male,45,1,1,long-term,mail,3,144.64751652847397,24.59132048451468,48.767855723276,68.62695321327277,0,0.007311443230758989,1,1,0
258,Male,45,0,1,long-term,automatic transfer,2,0.0,0.0,16.449409003916244,39.30602295245394,0,0.00720214362420823,1,1,1
259,Female,45,1,1,long-term,mail,2,134.08329173224232,22.79272530968203,53.97361998678584,75.44787548831695,0,0.007018288873979553,0,1,0
260,Male,45,1,1,long-term,automatic transfer,0,116.63310332723825,19.827457120942984,59.077934181479925,80.36307607801798,0,0.006535419311659866,1,1,1
261,Male,45,1,1,long-term,automatic transfer,0,143.9532597789355,24.471455045489467,73.27574025583037,97.6250061632103,0,0.00629245190916812,1,1,1
262,Female,45,1,1,long-term,mail,3,146.35382488509666,24.88079729343881,88.58440549586274,108.42956887053435,0,0.0070013988784993495,0,1,0
263,Female,45,1,1,long-term,mail,2,131.23112480697262,22.310281446235763,78.6017936319776,102.53160442929962,0,0.006228199501365322,0,1,0
264,Male,45,1,1,long-term,automatic transfer,1,139.7867251909924,23.76089389122312,77.52043951867225,96.60843457959086,0,0.006407794247788478,1,1,1
265,Male,45,1,0,long-term,mail,1,121.72093000720756,20.6935259088891,0.0,22.7232506391072,0,0.008724,1,1,0
266,Female,45,1,0,long-term,automatic transfer,1,138.1637421985222,23.487595818223483,0.0,22.08218265822473,0,0.008724,0,1,1
267,Female,45,1,0,long-term,mail,3,123.99378300886968,21.07939520216748,0.0,23.71713984666057,0,0.008724,0,1,0
268,Female,45,1,0,long-term,mail,2,141.08213617941692,23.984147478194544,0.0,22.149093361008745,0,0.008724,0,1,0
269,Male,45,1,0,long-term,automatic transfer,0,129.27735970705157,21.9767490993872,0.0,19.56858134776673,0,0.008724,1,1,1
270,Female,8,1,1,short-term,email,0,124.01764859709424,21.08278988936922,38.877546469541656,33.91237051305872,0,0.006627813833608121,0,0,2
271,Male,8,1,1,short-term,mail,1,112.89159226561648,19.192658083840136,28.98777976463406,40.593962931362526,0,0.011977065362639363,1,0,0
272,Female,8,1,1,short-term,email,0,108.27005435627802,18.4060850840507,45.414469469196206,56.44370761415634,0,0.008505571072010625,0,0,2
273,Male,8,1,1,short-term,automatic transfer,0,118.0826547815938,20.07515913031205,36.27230345112518,56.26421357063575,0,0.01016619118265508,1,0,1
274,Female,8,1,1,short-term,email,1,114.68162610675216,19.51462374507134,46.581576809546846,58.97234630538216,1,0.009841822080223219,0,0,2
275,Male,8,0,1,short-term,email,4,0.0,0.0,15.62526771685436,29.049173353710184,1,0.016037434801685266,1,0,2
276,Female,8,1,1,short-term,automatic transfer,1,115.15604075765864,19.57634692193745,63.39411562371336,72.45077921646512,0,0.00694111172815806,0,0,1
277,Male,8,1,1,short-term,email,2,121.43099083896206,20.64369763821992,64.7074405016604,89.7010085208183,0,0.006811594905907066,1,0,2
278,Female,8,1,1,short-term,email,1,111.63979920980758,18.97880273777768,52.44778487416978,63.71919168868745,0,0.006892324787682066,0,0,2
279,Male,8,1,1,short-term,email,3,122.20941816725124,20.77576742094454,52.8768844816704,71.13473805564158,0,0.006986855789796533,1,0,2
280,Male,8,1,1,short-term,email,1,116.43412854138064,19.79408106530468,51.05094572624657,60.825243929777656,0,0.007363633119441891,1,0,2
281,Female,8,1,1,short-term,automatic transfer,2,119.024847193397,20.23494923918297,64.0690588100083,71.15890353310952,0,0.007504906454096235,0,0,1
282,Male,8,1,1,short-term,email,0,121.86940685707442,20.717214612043158,57.59126540912733,69.87095698914565,0,0.006198465478359671,1,0,2
283,Female,8,1,1,short-term,email,1,114.2043495783168,19.415270691344148,71.62070780449274,72.43843188476684,0,0.007566982914740431,0,0,2
284,Female,8,1,1,short-term,email,3,112.61466552788772,19.1452958652316,54.14982667588295,63.06322845131342,0,0.007691629287623886,0,0,2
285,Female,8,1,1,short-term,automatic transfer,4,115.11079876079972,19.56919213433588,65.60391051584713,83.6749822681866,1,0.010059603012538183,0,0,1
286,Female,8,1,1,short-term,automatic transfer,3,116.66828622687936,19.83402063071505,72.16382368363634,79.34901889745734,1,0.014614968912908333,0,0,1
287,Female,8,1,1,short-term,email,1,115.8378221201262,19.692856456171945,77.85291286259923,76.73605974354803,1,0.010017199603729657,0,0,2
288,Male,8,1,1,short-term,email,1,119.58304143997768,20.329363257718164,81.76469724692002,93.05602074166954,1,0.01323747370595367,1,0,2
289,Female,8,1,1,short-term,automatic transfer,0,116.52253645508044,19.80917412227441,77.40865021405418,77.5292754696977,1,0.01046878261096998,0,0,1
290,Male,8,1,1,short-term,automatic transfer,0,118.05239911230488,20.06945262462019,55.09640597120975,66.76969000108355,1,0.010455779582139639,1,0,1
291,Female,8,1,1,short-term,email,2,115.21313835674032,19.58652889603696,78.82458672292147,76.51387435265892,1,0.02193849844599427,0,0,2
292,Female,8,1,1,short-term,email,0,119.9044744950165,20.38419498931257,56.78011878805047,88.19027859730457,1,0.007821694812940198,0,0,2
293,Male,8,1,1,short-term,automatic transfer,0,119.71849139393927,20.352546504193768,72.03174252119466,93.00320283449354,1,0.008327732911661143,1,0,1
294,Female,8,1,0,short-term,automatic transfer,1,117.4367009389765,19.95463334576639,0.0,17.709105475032658,1,0.008724,0,0,1
295,Male,8,1,1,long-term,mail,1,113.86139626203516,19.356951347188836,32.15116600592461,43.03952214620041,0,0.007290351579739884,1,1,0
296,Female,8,1,0,long-term,automatic transfer,0,127.05472943448812,21.59960133880842,0.0,20.998216963274928,0,0.008724,0,1,1
297,Female,22,1,1,short-term,mail,4,122.20927404311529,20.77763411132688,38.32408189391712,55.38900292187293,0,0.008698647744812282,0,0,0
298,Female,22,0,1,short-term,mail,2,0.0,0.0,28.533391344196083,46.91389405143528,0,0.009055327234151306,0,0,0
299,Male,22,1,1,short-term,email,1,123.379431680155,20.974881377071146,40.65210610651408,58.45101506770416,1,0.012639093063630093,1,0,2
300,Male,22,0,1,short-term,mail,2,0.0,0.0,25.980035950580703,45.16747512305462,1,0.009194424054145073,1,0,0
301,Female,22,0,1,short-term,email,3,0.0,0.0,24.894372119151107,43.74552674511308,1,0.007921050638954262,0,0,2
302,Female,22,1,1,short-term,automatic transfer,5,118.73435348247874,20.18499130794605,51.37817085014142,65.97364102272479,0,0.007216860738012186,0,0,1
303,Male,22,1,1,short-term,email,6,129.62481399095506,22.037533080131983,71.23712056183398,81.81045249786526,0,0.007951079251945496,1,0,2
304,Female,22,1,1,short-term,email,2,150.60604977557978,25.60433344559505,55.601763975500646,90.79128415129571,0,0.005679916730141999,0,0,2
305,Male,22,1,1,short-term,automatic transfer,5,141.14567096859588,23.99652186581522,79.37361339545096,103.47889575978122,0,0.007314824863832701,1,0,1
306,Male,22,1,1,short-term,email,2,123.379431680155,20.974881377071146,80.20771974339694,100.03795142300694,1,0.009075701968742819,1,0,2
307,Female,22,1,1,short-term,automatic transfer,4,123.379431680155,20.974881377071146,61.14069334882373,79.39057345805391,1,0.009643536748222636,0,0,1
308,Male,22,1,1,short-term,email,2,123.379431680155,20.974881377071146,78.3744562998584,95.61622002595928,1,0.012807772238444122,1,0,2
309,Female,22,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,51.41591295654289,70.73628425453532,1,0.008569286585394959,0,0,1
310,Female,22,1,1,short-term,mail,1,123.379431680155,20.974881377071146,70.48129711518985,84.46626638845527,1,0.009734942360938529,0,0,0
311,Male,22,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,70.68803220141692,83.78152836817311,1,0.008991153933663426,1,0,1
312,Male,22,1,0,short-term,automatic transfer,5,124.84726940207516,21.225956770820392,0.0,19.82830696651288,0,0.008724,1,0,1
313,Female,22,1,0,short-term,automatic transfer,6,129.51505899233496,22.01938277490064,0.0,20.08004889575709,0,0.008724,0,0,1
314,Male,22,1,1,long-term,automatic transfer,5,126.82015001502296,21.55934080741599,32.65034067852979,49.60863809425594,0,0.010434568494256802,1,1,1
315,Male,22,0,1,long-term,automatic transfer,0,0.0,0.0,36.79534025906205,52.33738005537352,1,0.013514660262706101,1,1,1
316,Male,22,1,1,long-term,automatic transfer,1,123.379431680155,20.974881377071146,40.4319748076496,59.41216931110569,1,0.013274372792268096,1,1,1
317,Male,22,1,1,long-term,automatic transfer,1,123.379431680155,20.974881377071146,31.431841639902128,53.53148667590574,1,0.013226224024569772,1,1,1
318,Male,22,1,1,long-term,automatic transfer,8,114.98301657225774,19.5461099133,66.2136504560725,82.96092356838405,0,0.00758119781768128,1,1,1
319,Male,22,1,0,long-term,automatic transfer,7,147.2947262054012,25.041851404521797,0.0,23.57673549853443,0,0.008724,1,1,1
320,Male,22,1,0,long-term,mail,2,153.69808703393983,26.129569843974227,0.0,19.611093867665023,0,0.008724,1,1,0
321,Male,22,1,0,long-term,automatic transfer,2,119.1744024235849,20.26045094519185,0.0,20.341926993437912,0,0.008724,1,1,1
322,Male,10,0,1,short-term,mail,0,0.0,0.0,30.94127409193732,43.9365797421992,0,0.007085345072781468,1,0,0
323,Male,10,1,1,short-term,automatic transfer,2,117.25260895802523,19.93372649438049,43.6848103307476,58.47146936525704,0,0.008247818498644893,1,0,1
324,Male,10,1,1,short-term,automatic transfer,3,125.67464249509624,21.36461631831296,31.08891432627009,47.13672069842239,0,0.006466401347741635,1,0,1
325,Male,10,0,1,short-term,mail,1,0.0,0.0,29.080993815312493,50.23949981961141,0,0.009580182224382493,1,0,0
326,Female,10,1,1,short-term,email,1,129.58638539507243,22.030680402207327,41.8425477563052,57.45975609074389,0,0.008422732696906696,0,0,2
327,Female,10,1,1,short-term,mail,1,130.59882794466137,22.201391879679576,15.825535200323028,35.75162285979739,0,0.0039547179441295315,0,0,0
328,Male,10,1,1,short-term,mail,1,142.9988860409277,24.309950600717432,40.665647091598885,58.05656828159862,0,0.012741112895457355,1,0,0
329,Female,10,0,1,short-term,automatic transfer,2,0.0,0.0,17.529382842454268,34.66840659265871,0,0.005856718028319953,0,0,1
330,Male,10,0,1,short-term,mail,1,0.0,0.0,30.09770500227112,46.82164015272474,0,0.007975436108722679,1,0,0
331,Male,10,0,1,short-term,mail,2,0.0,0.0,17.38657713258184,37.889123323223785,0,0.006385433787804603,1,0,0
332,Female,10,1,1,short-term,automatic transfer,4,123.379431680155,20.974881377071146,41.19563521758161,55.8495925512804,1,0.010975439326905038,0,0,1
333,Female,10,1,1,short-term,email,1,118.83080963067984,20.201598013293463,74.715054210862,67.64705751438906,0,0.007870919147691894,0,0,2
334,Male,10,1,1,short-term,email,0,138.4819548575217,23.54163640766441,55.97910495278438,67.60874409445584,0,0.006078517526921246,1,0,2
335,Male,10,1,1,short-term,email,0,123.379431680155,20.974881377071146,61.60683549354183,84.1849711491838,1,0.011306215633583477,1,0,2
336,Male,10,1,1,short-term,email,1,123.379431680155,20.974881377071146,71.84360934593374,69.4897567936735,1,0.0160781809112383,1,0,2
337,Male,10,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,60.99743736465379,74.65599085397383,1,0.009464621247964098,1,0,1
338,Male,10,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,72.66389986825864,63.1955737933592,1,0.01608610687630664,1,0,1
339,Male,10,1,1,short-term,email,1,123.379431680155,20.974881377071146,59.03878460010342,90.36524126705766,1,0.008591725434840911,1,0,2
340,Male,10,1,1,short-term,email,2,123.379431680155,20.974881377071146,65.45006018711403,97.48962064076544,1,0.010138405190174475,1,0,2
341,Female,10,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,53.75705076113965,61.730594291252906,1,0.012818569277084284,0,0,1
342,Female,10,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,56.068804536583855,80.81941313236089,1,0.007533943307037711,0,0,1
343,Female,10,1,0,short-term,mail,0,106.71214886951084,18.142054645016284,0.0,15.3428501200883,0,0.008724,0,0,0
344,Female,10,1,0,short-term,mail,0,148.4901683066177,25.2438084531588,0.0,18.666599088990164,0,0.008724,0,0,0
345,Male,10,1,0,short-term,email,0,110.43500615572566,18.774088281724914,0.0,23.849914600369303,0,0.008724,1,0,2
346,Male,10,1,0,short-term,mail,1,114.12974226961153,19.40334001201881,0.0,19.58281348781497,0,0.008724,1,0,0
347,Female,10,1,0,short-term,mail,3,124.29500825050262,21.129849473089585,0.0,19.76934544851071,0,0.008724,0,0,0
348,Male,10,1,0,short-term,automatic transfer,2,137.67183650020576,23.405477677200288,0.0,20.317151414844243,0,0.008724,1,0,1
349,Female,10,1,0,short-term,mail,1,120.85303648145997,20.548073908884483,0.0,16.84568289893266,0,0.008724,0,0,0
350,Female,10,1,1,long-term,automatic transfer,1,143.65026556793066,24.448241169478656,35.61906061392492,52.35079371674637,0,0.006692672536090135,0,1,1
351,Female,10,1,1,long-term,mail,0,126.4042881276817,21.63503051120239,35.85426204590303,49.13971083860105,0,0.006549581284212969,0,1,0
352,Female,10,0,1,long-term,mail,1,0.0,0.0,13.852010009398183,31.50023255549157,0,0.006659620430143806,0,1,0
353,Female,10,1,1,long-term,mail,0,114.47376339063626,19.61232670904812,49.33124724891498,61.873381826941234,0,0.006673642185402263,0,1,0
354,Female,10,1,0,long-term,mail,3,107.49314644945692,18.27341086744524,0.0,16.71839968075864,0,0.008724,0,1,0
355,Male,10,1,0,long-term,mail,1,124.55122960755708,21.17209981448644,0.0,16.785871722412786,0,0.008724,1,1,0
356,Male,10,1,0,long-term,mail,1,121.98637783674523,20.738443338910862,0.0,19.11212124475189,0,0.008724,1,1,0
